product,helpful_count,total_comments,review_country,reviewed_at,review_text,Review rating out of 5,review_title
Apple iPhone XR (64GB) - Black,0,0, India ,3/10/20,Superd mobaile phone,5,Superd phone
Apple iPhone XR (64GB) - Black,0,0, India ,2/23/20,Performance Beast ♥️,5,Worth every penny !!
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Awesome battery life,5,Best
Apple iPhone XR (64GB) - Black,0,0, India ,7/14/19,Superb mobile to use,5,Good product
Apple iPhone XR (64GB) - Black,0,0, India ,3/6/20,Good but but heavier,4,Go for it
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Simply good product.,5,Great!!
Apple iPhone XR (64GB) - Black,0,0, India ,12/27/19,equipment is supereb,3,Online sale if not reliable
Apple iPhone XR (64GB) - Black,0,0, India ,11/14/19,Good phone but not stylish,1,Good
Apple iPhone XR (64GB) - Black,0,0, India ,10/5/19,Superb phone,5,Superb
Apple iPhone XR (64GB) - Black,0,0, India ,1/2/20,Good product,5,I Phone
Apple iPhone XR (64GB) - Black,0,0, India ,12/5/19,Superb color,5,Satisfied
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,Good Product,5,Happy
Apple iPhone XR (64GB) - Black,0,0, India ,3/1/20,Good product,5,iPhone review - nice
Apple iPhone XR (64GB) - Black,0,0, India ,1/9/20,Nice product,5,Awesome😀😀😀
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,Good product,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,10/1/19,Overall good,5,Best deal
Apple iPhone XR (64GB) - Black,0,0, India ,11/2/19,Good product,5,Its a good online services
Apple iPhone XR (64GB) - Black,0,0, India ,8/22/19,good product,5,good product
Apple iPhone XR (64GB) - Black,0,0, India ,10/9/19,It is costly,4,Costly
Apple iPhone XR (64GB) - Black,0,0, India ,3/1/20,Good product,5,Good product
Apple iPhone XR (64GB) - Black,0,0, India ,11/19/19,It was great,5,All over mobile
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Good product,5,Xr
Apple iPhone XR (64GB) - Black,0,0, India ,1/28/20,Good product,5,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,1/28/20,Good product,5,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,8/22/19,Nice product,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/12/19,nice product,5,like it
Apple iPhone XR (64GB) - Black,0,0, India ,1/16/20,Just Amazing,5,Value for money
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Good product,5,Good Product
Apple iPhone XR (64GB) - Black,0,0, India ,8/28/19,Best Product,5,Best Product
Apple iPhone XR (64GB) - Black,0,0, India ,2/16/20,Good product,4,Good
Apple iPhone XR (64GB) - Black,0,0, India ,3/6/20,Awesome 👏🏻,5,❤️
Apple iPhone XR (64GB) - Black,0,0, India ,10/30/19,Excellent...,5,One of the best..
Apple iPhone XR (64GB) - Black,0,0, India ,12/11/19,He loves it!,5,Bought by a friend from my account!
Apple iPhone XR (64GB) - Black,0,0, India ,3/7/20,Nice product,5,Awesome!
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Overall Good,5,Apple XR
Apple iPhone XR (64GB) - Black,0,0, India ,10/20/19,Best buy.money worth,5,Best Iphone
Apple iPhone XR (64GB) - Black,0,0, India ,3/5/20,Nice,5,iPhone
Apple iPhone XR (64GB) - Black,0,0, India ,3/9/20,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,3/9/20,👍👍,5,👍
Apple iPhone XR (64GB) - Black,0,0, India ,1/31/20,Good,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,10/2/19,Good,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,10/18/19,Good,4,Good
Apple iPhone XR (64GB) - Black,0,0, India ,12/13/19,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,11/2/19,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,1/24/20,good,4,good
Apple iPhone XR (64GB) - Black,0,0, India ,8/4/19,Good,5,Great
Apple iPhone XR (64GB) - Black,0,0, India ,11/11/19,Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,10/6/19,Good,5,Successful
Apple iPhone XR (64GB) - Black,0,0, India ,10/1/19,Good,5,Good mobile
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Best,5,iPhone forever
Apple iPhone XR (64GB) - Black,0,0, India ,11/11/19,Like,5,Best phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,good,5,good
Apple iPhone XR (64GB) - Black,0,0, India ,1/26/20,Good,5,Worth
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,good,5,good
Apple iPhone XR (64GB) - Black,0,0, India ,11/9/19,Good,4,Very nice
Apple iPhone XR (64GB) - Black,0,0, India ,10/25/19,nice,5,nice
Apple iPhone XR (64GB) - Black,0,0, India ,8/27/19,Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Good,5,Goood
Apple iPhone XR (64GB) - Black,0,0, India ,3/9/20,Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,12/5/19,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,3/2/20,Best,5,Best
Apple iPhone XR (64GB) - Black,0,0, India ,11/20/19,🙏🏼,4,🙏🏼
Apple iPhone XR (64GB) - Black,0,0, India ,11/15/19,Good,5,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,Nice,5,Perfect experience
Apple iPhone XR (64GB) - Black,0,0, India ,3/8/20,Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Good,4,Apple
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Nice,4,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,good,5,good
Apple iPhone XR (64GB) - Black,0,0, India ,3/3/20,Nice,5,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,10/5/19,Awsm,5,Awsm
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Good,5,Excellent phone
Apple iPhone XR (64GB) - Black,0,0, India ,5/13/19,Genuine,5,Happy customer
Apple iPhone XR (64GB) - Black,0,0, India ,1/26/20,Nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,9/27/19,Go for it...,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,8/5/19,Fantastic & amazing,5,A phone with something special
Apple iPhone XR (64GB) - Black,0,0, India ,6/6/19,Staisfied with the purchase,5,Good product
Apple iPhone XR (64GB) - Black,0,0, India ,10/3/19,Good,4,Good
Apple iPhone XR (64GB) - Black,0,0, India ,10/3/19,Wow,5,Wow
Apple iPhone XR (64GB) - Black,0,0, India ,11/15/19,not bad in this price,4,Thankyou AMAZON to give this product in very cheap price
Apple iPhone XR (64GB) - Black,0,0, India ,11/19/19,Beast iPhone at good price 👌👌👌👌,5,Superior 👌
Apple iPhone XR (64GB) - Black,0,0, India ,11/29/19,Amazing product,5,Nice writing review after 6 months
Apple iPhone XR (64GB) - Black,0,0, India ,7/21/19,Lots of bugs,5,Dope for daily drive
Apple iPhone XR (64GB) - Black,0,0, India ,10/16/19,Good product,4,Good product
Apple iPhone XR (64GB) - Black,0,0, India ,12/5/19,Good products,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/20/19,Dual sim network issue and it hangs,3,Hangs n network problem
Apple iPhone XR (64GB) - Black,0,0, India ,7/10/19,Phone hitting problems,5,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,12/9/19,Amazing phone,4,Great phone !
Apple iPhone XR (64GB) - Black,0,0, India ,6/18/19,All good,4,Awesome buy
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,I liked the product,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,7/24/19,Best ever!!!,5,Close your eyes and buy !!
Apple iPhone XR (64GB) - Black,0,0, India ,5/25/19,Excellent phone. Great battery life.,5,One of the best phones
Apple iPhone XR (64GB) - Black,0,0, India ,1/16/20,Batter is a concern,5,Battery is disappointing. Excluding battery everything is fantabulous
Apple iPhone XR (64GB) - Black,0,0, India ,3/11/20,Value for money....,4,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,10/5/19,Nothing to complain,5,Amazing as expected
Apple iPhone XR (64GB) - Black,0,0, India ,1/28/20,Adapter is not good,3,Charging adapter not working
Apple iPhone XR (64GB) - Black,0,0, India ,12/6/19,IPhone is damn good,5,IPhone
Apple iPhone XR (64GB) - Black,0,0, India ,10/11/19,Charger not working,5,Charger not working
Apple iPhone XR (64GB) - Black,0,0, India ,3/10/20,It was a great deal,5,Value for money
Apple iPhone XR (64GB) - Black,0,0, India ,11/2/19,Very,5,Good deals
Apple iPhone XR (64GB) - Black,0,0, India ,3/6/20,Best phone in world,5,Best phone ever
Apple iPhone XR (64GB) - Black,0,0, India ,1/13/20,Soo much satisfying,5,Deliver is soo late
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,Good battery backup,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,8/15/19,Excellent,5,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Performance,5,Performance
Apple iPhone XR (64GB) - Black,0,0, India ,7/3/19,Super Phone,5,Super Phone
Apple iPhone XR (64GB) - Black,0,0, India ,12/12/19,Super duper,5,Keka
Apple iPhone XR (64GB) - Black,0,0, India ,11/9/19,Third class,1,Third class
Apple iPhone XR (64GB) - Black,0,0, India ,11/17/19,Great phone,5,Great phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/14/19,bad product,1,in a month its charger failed
Apple iPhone XR (64GB) - Black,0,0, India ,12/31/19,Good mobile,5,Good mobile
Apple iPhone XR (64GB) - Black,0,0, India ,10/29/19,Not working,1,Not working
Apple iPhone XR (64GB) - Black,0,0, India ,12/30/19,Really nice,5,iPhone is amazing
Apple iPhone XR (64GB) - Black,0,0, India ,10/15/19,Nyc one ...,4,Ty
Apple iPhone XR (64GB) - Black,0,0, India ,8/14/19,Awesome iPhone XR,5,XR is Excellent product by Apple
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Top performance. Amazing product.,5,Delighted with the acquisition
Apple iPhone XR (64GB) - Black,0,0, India ,10/7/19,Nice,5,Wow
Apple iPhone XR (64GB) - Black,0,0, India ,10/26/19,It’s just super phone...’’’’,5,Rockz
Apple iPhone XR (64GB) - Black,0,0, India ,8/14/19,Excellent,5,Apple Xr is excellent phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,Fab,5,Superb
Apple iPhone XR (64GB) - Black,0,0, India ,12/1/19,Nic,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,7/28/19,Great phone,4,Great phone
Apple iPhone XR (64GB) - Black,0,0, India ,8/12/19,Excellent,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,11/27/19,Nice product,5,Nice 👌👌👌
Apple iPhone XR (64GB) - Black,0,0, India ,7/18/19,Really good product.,5,Good one
Apple iPhone XR (64GB) - Black,0,0, India ,10/29/19,Excellent Product..,5,Excellent Product
Apple iPhone XR (64GB) - Black,0,0, India ,7/20/19,Nice,5,Packing and item were perfect.
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Nice product,5,Nice product
Apple iPhone XR (64GB) - Black,0,0, India ,10/9/19,Awesome,5,Overall Satisfied with iPhone XR
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Good option to buy,5,Best phone in the segment
Apple iPhone XR (64GB) - Black,0,0, India ,3/2/20,i liked it,5,awesome
Apple iPhone XR (64GB) - Black,0,0, India ,2/8/20,Everything is good,4,Worth buying iPhone XR
Apple iPhone XR (64GB) - Black,0,0, India ,11/2/19,Worth the price !!,5,Best smartphone i have used till date !
Apple iPhone XR (64GB) - Black,0,0, India ,1/4/20,I like the product,4,So Good!
Apple iPhone XR (64GB) - Black,0,0, India ,2/23/20,Very good product.,5,Beast
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Always low battery,4,Battery low
Apple iPhone XR (64GB) - Black,0,0, India ,12/27/19,Colour and  design,4,Battery life
Apple iPhone XR (64GB) - Black,0,0, India ,1/26/20,Very Superb mobile,5,Good mobile with dual sim
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Good build quality,4,Awesome
Apple iPhone XR (64GB) - Black,0,0, India ,11/11/19,Best in the market,5,Superb
Apple iPhone XR (64GB) - Black,0,0, India ,1/9/20,Amazing Experience,5,Go for it
Apple iPhone XR (64GB) - Black,0,0, India ,11/1/19,Its a good product,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,10/2/19,Amazing product...,5,Apple xr superb
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Extrodinary mobile,5,Excellent mobile
Apple iPhone XR (64GB) - Black,0,0, India ,2/17/20,Super ultra phone.,5,Super penstatic mobile.
Apple iPhone XR (64GB) - Black,0,0, India ,1/28/20,U can go fr this..,5,Excellent..
Apple iPhone XR (64GB) - Black,0,0, India ,11/18/19,Good Bettry backup,5,Good quality
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Looking gregarious,5,Phone
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Iphone is the best,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,3/5/20,iphone is disabled,5,Iphone is disabled
Apple iPhone XR (64GB) - Black,0,0, India ,10/10/19,Good phone,5,Not bad
Apple iPhone XR (64GB) - Black,0,0, India ,1/1/20,Best phone,5,👍🏻👍🏻👍🏻
Apple iPhone XR (64GB) - Black,0,0, India ,8/22/19,Good phone,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,10/16/19,Xr awesome,5,Go for it
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,Nice deal!,5,Nice I phone
Apple iPhone XR (64GB) - Black,0,0, India ,1/29/20,Nice phone,5,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,1/6/20,It’s great,5,Worth it
Apple iPhone XR (64GB) - Black,0,0, India ,11/26/19,Thankfully,5,Awesome
Apple iPhone XR (64GB) - Black,0,0, India ,1/25/20,Good phone,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,2/23/20,Perfect 👍,5,Great Deal
Apple iPhone XR (64GB) - Black,0,0, India ,11/27/19,Nice phone,4,Buy it if you’re an Apple fan
Apple iPhone XR (64GB) - Black,0,0, India ,3/3/20,Good phone,5,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/4/19,Super...👌,5,Very nice...👍
Apple iPhone XR (64GB) - Black,0,0, India ,11/4/19,Best phone,5,iPhone XR
Apple iPhone XR (64GB) - Black,0,0, India ,3/6/20,Nice photo,5,Great phone
Apple iPhone XR (64GB) - Black,0,0, India ,12/1/19,Good phone,4,Good iphone
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Nice phone,5,Hi
Apple iPhone XR (64GB) - Black,0,0, India ,10/26/19,Nice phone,4,Worth purchasing
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Good Phone,5,Awesome
Apple iPhone XR (64GB) - Black,0,0, India ,10/1/19,Good phone,4,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,3/2/20,Nice phone,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,7/10/19,Super,5,Superhit
Apple iPhone XR (64GB) - Black,0,0, India ,10/9/19,Very very bad.....,1,Bad
Apple iPhone XR (64GB) - Black,0,0, India ,11/20/19,👌,5,Worth it
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,,5,
Apple iPhone XR (64GB) - Black,0,0, India ,1/23/20,ok,5,ok
Apple iPhone XR (64GB) - Black,0,0, India ,8/21/19,Good phone,5,Good phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Ok,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,A must buy,5,First iPhone where I’m satisfied with the battery back up
Apple iPhone XR (64GB) - Black,0,0, India ,9/25/19,All good as of now,4,Xr
Apple iPhone XR (64GB) - Black,0,0, India ,7/14/19,Apple is apple,5,Apple is apple
Apple iPhone XR (64GB) - Black,0,0, India ,12/1/19,Good always,5,Apple is apple
Apple iPhone XR (64GB) - Black,0,0, India ,7/25/19,Speaker is causing problem,2,"Issue with speaker, voice is not clear over call"
Apple iPhone XR (64GB) - Black,0,0, India ,7/17/19,Good choice,4,Best phone
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,It’s simply great,5,Loved it
Apple iPhone XR (64GB) - Black,0,0, India ,1/23/20,A quality product,4,Pai sa vasul
Apple iPhone XR (64GB) - Black,0,0, India ,3/4/20,Go for it blindly,5,Nice product
Apple iPhone XR (64GB) - Black,0,0, India ,11/30/19,Simply the Superb,4,Simply the Superb
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Quality is superb,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,3/10/20,All features good,5,Great
Apple iPhone XR (64GB) - Black,0,0, India ,1/22/20,Nothing thus far.,5,Feel
Apple iPhone XR (64GB) - Black,0,0, India ,10/6/19,Very good product,5,Thumbs up
Apple iPhone XR (64GB) - Black,0,0, India ,1/30/20,Overall it's good,4,Right way to purchase this
Apple iPhone XR (64GB) - Black,0,0, India ,12/27/19,Camera Quality 😍,5,Awesome
Apple iPhone XR (64GB) - Black,0,0, India ,2/3/20,Loved it 10 stars,5,Iphone xr
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Excellent working,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,11/8/19,Excellent product,5,Best  IPhone  in this price.
Apple iPhone XR (64GB) - Black,0,0, India ,9/13/19,Very good quality,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,11/4/19,Worth every penny,5,Very good product
Apple iPhone XR (64GB) - Black,0,0, India ,12/9/19,Best worth buy it,5,Best one
Apple iPhone XR (64GB) - Black,0,0, India ,9/6/19,Really nice phone,5,Fantastic phone
Apple iPhone XR (64GB) - Black,0,0, India ,10/23/19,Very nice pls buy,5,Very nice product
Apple iPhone XR (64GB) - Black,0,0, India ,3/7/20,Very good product,5,Phone best performance
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Excellent,5,iPhone XR
Apple iPhone XR (64GB) - Black,0,0, India ,11/2/19,Its Brand,4,Overall rating is good
Apple iPhone XR (64GB) - Black,0,0, India ,3/7/20,Expensive,4,Iphone xr unboxing
Apple iPhone XR (64GB) - Black,0,0, India ,7/13/19,Excellent,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,3/5/20,Excellent,5,Wonderful
Apple iPhone XR (64GB) - Black,0,0, India ,8/21/19,Very Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/11/19,Best one.,5,Anthropocentric item
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,I love it,4,An excellent product
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,Very nice,5,Nice
Apple iPhone XR (64GB) - Black,0,0, India ,1/24/20,Wonderful,5,Awesome mobile
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Too large,5,Dislike
Apple iPhone XR (64GB) - Black,0,0, India ,11/5/19,very good,5,awesome
Apple iPhone XR (64GB) - Black,0,0, India ,3/5/20,I love it,4,Best budget phone ever
Apple iPhone XR (64GB) - Black,0,0, India ,11/4/19,Excellent,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,11/7/19,Excellent,5,"Excellent product,must buy"
Apple iPhone XR (64GB) - Black,0,0, India ,11/6/19,Excellent,5,Excellent
Apple iPhone XR (64GB) - Black,0,0, India ,8/24/19,Perfect,5,Perfect
Apple iPhone XR (64GB) - Black,0,0, India ,10/19/19,Fantastic,4,mast
Apple iPhone XR (64GB) - Black,0,0, India ,8/19/19,Excellent,5,Thanks to amazon
Apple iPhone XR (64GB) - Black,0,0, India ,11/30/19,My Mobile looks like fake one,1,Thank you
Apple iPhone XR (64GB) - Black,0,0, India ,7/27/19,Best battery ever,5,Best choice to go for iPhone xr
Apple iPhone XR (64GB) - Black,0,0, India ,6/4/19,outstanding phone at this range.,5,A12 chip is outstanding
Apple iPhone XR (64GB) - Black,0,0, India ,10/26/19,Anything u can ever imagine....,5,Fastest chip next to A13 bionic
Apple iPhone XR (64GB) - Black,0,0, India ,9/24/19,Excellent,4,Good product
Apple iPhone XR (64GB) - Black,0,0, India ,11/9/19,Fast performance,5,Very useful smart phone
Apple iPhone XR (64GB) - Black,0,0, India ,5/9/19,Good,5,Good
Apple iPhone XR (64GB) - Black,0,0, India ,7/26/19,Excellent,5,Osm
Apple iPhone XR (64GB) - Black,0,0, India ,11/20/19,Excellent,5,Fast delivery
Apple iPhone XR (64GB) - Black,0,0, India ,11/4/19,Nice,5,Best for battery backup in apple
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,I love this,5,Nice phone
Apple iPhone XR (64GB) - Black,0,0, India ,6/26/19,Super,5,iPhone xr
Apple iPhone XR (64GB) - Black,0,0, India ,8/29/19,Awesome Go for it👌🏻,5,Awesome..!!
Apple iPhone XR (64GB) - Black,0,0, India ,10/13/19,Really Fantastic.,5,Thank you so much.
Apple iPhone XR (64GB) - Black,0,0, India ,3/5/20,Great product!!!,5,Amazing
Apple iPhone XR (64GB) - Black,0,0, India ,11/3/19,Fantastic mobile,5,iPhone XR
Apple iPhone XR (64GB) - Black,0,0, India ,11/12/19,Good product....,3,Heating issue
Apple iPhone XR (64GB) - Black,0,0, India ,1/12/20,Product was good,5,Genuine
Apple iPhone XR (64GB) - Black,0,0, India ,1/25/20,Totally awesome!,5,Worth buying
Apple iPhone XR (64GB) - Black,0,0, India ,10/6/19,All over good...,4,Good
Apple iPhone XR (64GB) - Black,0,0, India ,12/5/19,Awesome phone...,5,Iphone XR
Apple iPhone XR (64GB) - Black,0,0, India ,1/13/20,Excellent iPhone,5,Rocking Device
Apple iPhone XR (64GB) - Black,0,0, India ,11/1/19,Face reader good,5,Nice phone
